date,Combined Violent and Property Crime Offenses,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2019-01-01,875.0,IL,Chicago,Lake County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IL",FBITC017097,Annual,Not Seasonally Adjusted
2020-01-01,0.0,IL,Chicago,Lake County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IL",FBITC017097,Annual,Not Seasonally Adjusted
2004-01-01,620.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2005-01-01,634.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2006-01-01,1196.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2007-01-01,1142.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2008-01-01,1041.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2009-01-01,978.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2010-01-01,1055.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2011-01-01,1053.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2012-01-01,1165.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2013-01-01,983.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2014-01-01,826.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2015-01-01,774.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2016-01-01,701.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2017-01-01,715.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2018-01-01,573.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2019-01-01,.,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2020-01-01,359.0,IL,Chicago,Lake County,IN,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lake County, IN",FBITC018089,Annual,Not Seasonally Adjusted
2004-01-01,558.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2005-01-01,449.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2006-01-01,467.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2007-01-01,406.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2008-01-01,369.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2009-01-01,292.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2010-01-01,296.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2011-01-01,306.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2012-01-01,394.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2013-01-01,328.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2014-01-01,233.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2015-01-01,235.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2016-01-01,222.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2017-01-01,.,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2018-01-01,202.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2019-01-01,166.0,NE,Lincoln,Lancaster County,NE,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Lancaster County, NE",FBITC031109,Annual,Not Seasonally Adjusted
2004-01-01,1080.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2005-01-01,936.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2006-01-01,906.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2007-01-01,1375.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2008-01-01,1371.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2009-01-01,1360.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2010-01-01,1459.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2011-01-01,1391.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2012-01-01,1042.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2013-01-01,1193.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2014-01-01,1158.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2015-01-01,882.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2016-01-01,851.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2017-01-01,.,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2018-01-01,843.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2019-01-01,.,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2020-01-01,960.0,TX,Houston,Liberty County,TX,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Liberty County, TX",FBITC048291,Annual,Not Seasonally Adjusted
2004-01-01,27951.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2005-01-01,27892.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2006-01-01,27417.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2007-01-01,28300.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2008-01-01,27255.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2009-01-01,24583.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2010-01-01,23807.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2011-01-01,21605.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2012-01-01,22439.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2013-01-01,21327.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2014-01-01,20493.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2015-01-01,21474.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2016-01-01,23622.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2017-01-01,23454.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2018-01-01,21702.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2019-01-01,20604.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2020-01-01,21159.0,CA,Los Angeles,Los Angeles County,CA,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Los Angeles County, CA",FBITC006037,Annual,Not Seasonally Adjusted
2011-01-01,699.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2012-01-01,698.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2013-01-01,505.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2014-01-01,517.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2015-01-01,487.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2016-01-01,349.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2017-01-01,440.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2018-01-01,436.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2019-01-01,322.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2020-01-01,0.0,IL,Chicago,McHenry County,IL,"Combined Violent and Property Crime Offenses Known to Law Enforcement in McHenry County, IL",FBITC017111,Annual,Not Seasonally Adjusted
2010-01-01,0.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2011-01-01,0.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2012-01-01,0.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2013-01-01,0.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2014-01-01,0.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2015-01-01,1.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2016-01-01,10.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2017-01-01,25.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2018-01-01,14.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2019-01-01,16.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2020-01-01,8.0,NJ,Trenton,Mercer County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Mercer County, NJ",FBITC034021,Annual,Not Seasonally Adjusted
2009-01-01,0.0,NY,New York,Middlesex County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Middlesex County, NJ",FBITC034023,Annual,Not Seasonally Adjusted
2010-01-01,0.0,NY,New York,Middlesex County,NJ,"Combined Violent and Property Crime Offenses Known to Law Enforcement in Middlesex County, NJ",FBITC034023,Annual,Not Seasonally Adjusted
