date,Equifax Subprime Credit Population,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2013-10-01,27.417640807651434,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2014-01-01,26.128016789087095,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2014-04-01,26.791277258566975,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2014-07-01,25.15463917525773,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2014-10-01,27.142857142857142,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2015-01-01,26.294416243654823,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2015-04-01,24.87360970677452,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2015-07-01,25.228891149542214,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2015-10-01,24.59349593495935,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2016-01-01,23.582995951417004,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2016-04-01,22.649140546006066,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2016-07-01,22.424242424242426,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2016-10-01,23.67101303911735,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2017-01-01,24.522613065326635,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2017-04-01,24.39516129032258,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2017-07-01,23.393574297188753,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2017-10-01,23.599999999999998,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2018-01-01,22.9607250755287,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2018-04-01,21.936758893280633,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2018-07-01,22.88801571709234,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2018-10-01,22.660098522167488,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2019-01-01,22.55859375,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2019-04-01,22.103213242453748,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2019-07-01,21.50537634408602,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2019-10-01,21.518987341772153,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2020-01-01,21.04752667313288,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2020-04-01,20.642648490749757,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2020-07-01,20.46556741028128,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2020-10-01,19.571567672833496,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2021-01-01,18.799212598425196,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2021-04-01,18.03921568627451,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
2021-07-01,17.023346303501945,ID,Lewiston,Asotin County,WA,"Equifax Subprime Credit Population for Asotin County, WA",EQFXSUBPRIME053003,Quarterly,Not Seasonally Adjusted
1999-01-01,46.37002341920375,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
1999-04-01,45.632183908045974,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
1999-07-01,44.22857142857143,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
1999-10-01,43.24631101021566,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2000-01-01,44.01330376940133,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2000-04-01,44.32314410480349,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2000-07-01,42.747252747252745,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2000-10-01,42.933618843683085,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2001-01-01,41.67561761546724,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2001-04-01,41.54175588865097,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2001-07-01,40.73298429319372,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2001-10-01,40.303030303030305,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2002-01-01,40.24024024024024,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2002-04-01,40.67796610169492,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2002-07-01,40.78431372549019,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2002-10-01,40.19417475728155,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2003-01-01,39.76721629485936,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2003-04-01,38.693957115009745,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2003-07-01,39.01258470474346,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2003-10-01,40.30710172744721,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2004-01-01,40.37914691943128,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2004-04-01,39.565627950897074,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2004-07-01,40.654205607476634,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2004-10-01,41.013824884792626,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2005-01-01,41.139240506329116,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2005-04-01,40.50632911392405,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2005-07-01,40.43126684636118,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2005-10-01,40.42742653606412,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2006-01-01,40.89285714285714,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2006-04-01,41.275465013286095,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2006-07-01,40.282685512367486,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2006-10-01,40.29982363315697,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2007-01-01,39.73684210526316,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2007-04-01,38.952972493345165,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2007-07-01,39.77172958735733,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2007-10-01,40.530973451327434,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2008-01-01,40.19607843137255,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2008-04-01,39.33987511150758,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2008-07-01,39.8936170212766,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2008-10-01,40.21164021164021,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2009-01-01,39.22603342128408,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2009-04-01,39.14968999114261,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2009-07-01,39.13427561837456,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2009-10-01,39.50398582816652,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2010-01-01,38.79159369527145,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2010-04-01,37.92502179598954,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2010-07-01,38.13708260105449,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2010-10-01,38.268398268398265,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2011-01-01,37.10801393728223,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2011-04-01,36.90165361183638,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2011-07-01,37.26003490401396,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2011-10-01,37.282229965156795,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2012-01-01,36.80555555555556,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2012-04-01,36.6637706342311,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2012-07-01,37.1551724137931,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2012-10-01,38.21276595744681,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2013-01-01,35.949367088607595,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2013-04-01,35.98645215918713,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2013-07-01,36.16,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2013-10-01,36.01593625498008,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2014-01-01,35.61093247588424,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2014-04-01,35.233570863024546,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2014-07-01,33.939873417721515,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2014-10-01,34.76227591582229,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2015-01-01,33.749025720966486,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2015-04-01,33.048211508553656,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2015-07-01,33.794162826420894,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2015-10-01,33.68821292775665,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2016-01-01,32.875667429443176,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2016-04-01,32.926829268292686,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2016-07-01,32.73001508295626,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2016-10-01,31.801055011303692,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2017-01-01,31.344410876132933,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2017-04-01,30.763416477702194,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
2017-07-01,29.82062780269058,TX,Houston,Austin County,TX,"Equifax Subprime Credit Population for Austin County, TX",EQFXSUBPRIME048015,Quarterly,Not Seasonally Adjusted
