city,msa_state,date,year,quarter,hpi,weekly_wages,rpp,population,gdp,unemployment_rate,crimes,subprime,poverty,patents,private_establishments,premature_death_rate,snap
Charleston,SC,2008-01-01,2008,1,361.2267785126633,733.576515025872,97.641,647.194,42.14750600283686,4.8,15.579563469377035,42.54686035217932,13.983937250991389,0.010815922273692278,25.150109549841318,395.3275212097657,108.0278865378851
Charleston,SC,2008-04-01,2008,2,355.6165833198903,728.1792634374659,97.6635,650.19325,41.822827674695176,5.1,15.470016029849587,42.2034986550961,14.355264263087385,0.009228025667753395,25.776951698591148,393.13664082519733,113.68581571709642
Charleston,SC,2008-07-01,2008,3,344.4364574931441,732.47971390645,97.686,653.1925,41.50113098359213,6.0,15.36147460358164,42.13878182932662,14.726591275183383,0.006123769026741734,25.96478067338495,390.945760440629,119.29178611205732
Charleston,SC,2008-10-01,2008,4,341.1616067107598,731.6800843605059,97.7085,656.19175,41.18237504509924,7.0,15.253925396044679,42.17747161905525,15.09791828727938,0.006857751564234083,25.419399131427667,388.7548800560607,124.84651018547552
Charleston,SC,2009-01-01,2009,1,344.27539925794485,732.4658190126511,97.731,659.191,40.86651971886752,8.2,15.147354863764827,41.94558108841979,15.469245299375377,0.005562373677229614,24.038556351649216,386.56399967149235,130.35068743353594
Charleston,SC,2009-04-01,2009,2,334.69243426359094,735.877670760549,97.98025,661.267,41.28188197808147,9.2,15.035530277482469,41.80866248545783,15.669006049977792,0.004788786778512562,24.056848443971948,389.1483796441054,133.52548970385638
Charleston,SC,2009-07-01,2009,3,321.6735602516535,745.535901032025,98.2295,663.3430000000001,41.69464439965447,9.7,14.924405624239645,41.93398678326738,15.868766800580206,0.0045225471588604986,24.070503495175192,391.73275961671834,136.68042023508198
Charleston,SC,2009-10-01,2009,4,313.3522180996935,767.574507829599,98.47874999999999,665.419,42.10483131680941,10.1,14.813974353001642,42.30941967766112,16.06852755118262,0.0053281534573773,23.274057398421146,394.3171395893313,139.81566501707948
Charleston,SC,2010-01-01,2010,1,309.1915470237135,725.3045874014639,98.728,667.495,42.512466760050636,9.8,14.704229994232167,41.895219558953464,16.268288301785034,0.00612874866614595,23.308039760597456,396.9015195619443,142.93140772590056
Charleston,SC,2010-04-01,2010,2,300.6017744797548,771.758019245391,98.955,670.9835,42.969954551788526,9.4,14.518613348912453,41.68400279664618,16.41463355470818,0.006909802754260927,22.946913001586477,391.94376872366905,143.82544429184918
Charleston,SC,2010-07-01,2010,3,307.5272785933215,766.293224118016,99.18199999999999,674.472,43.42270991234626,9.3,14.334916794173813,41.782585247567894,16.560978807631322,0.006733662282002318,22.568764900544426,386.9860178853938,144.71023259675718
Charleston,SC,2010-10-01,2010,4,303.2458138409421,787.130657216347,99.40899999999999,677.9604999999999,43.87080589503371,9.2,14.153110690077078,41.996849509742546,16.707324060554463,0.005162542655508692,22.892189146712827,382.0282670471185,145.58591540362605
Charleston,SC,2011-01-01,2011,1,291.82410066139704,761.302854041282,99.636,681.449,44.314314057251536,8.8,13.97316600361876,41.430709880123715,16.853669313477607,0.004585816400053416,22.563684149510824,377.07051620884323,146.45263255210588
Charleston,SC,2011-04-01,2011,2,283.40880787223745,787.930574582111,99.6515,685.4002499999999,44.9036446222481,8.8,13.740511474864507,41.15531186873943,16.517028525651536,0.004668804833380205,22.8304556352292,377.29080680284454,146.44800611029834
Charleston,SC,2011-07-01,2011,3,287.8915954186159,802.237707019624,99.667,689.3515,45.48621929451086,8.9,13.510524021489763,41.44251087691963,16.180387737825466,0.005512427259533053,22.297768264811204,377.5110973968459,146.44343270450562
Charleston,SC,2011-10-01,2011,4,291.74357154379743,779.8853336151931,99.68249999999999,693.3027500000001,46.06215358297655,8.4,13.283158043149259,41.902438743024945,15.843746949999394,0.004687706777450399,22.224057239063306,377.7313879908472,146.438911427944
Charleston,SC,2012-01-01,2012,1,286.7105016938216,809.311989242991,99.698,697.254,46.63156037828396,7.9,13.058368973143216,41.65364309927437,15.507106162173324,0.005736790323182083,22.195641760391478,377.95167858484854,146.43444139438427
Charleston,SC,2012-04-01,2012,2,286.5360219390225,783.5263477963091,99.7075,700.903,46.591432766017554,7.8,12.80562360269538,41.381310430992514,15.65473149702509,0.005706923782606152,22.325485837555266,375.18537929404835,144.926259411074
Charleston,SC,2012-07-01,2012,3,288.2673979674141,792.033583732804,99.717,704.552,46.55172080981957,7.5,12.555496258615403,41.47460622659938,15.802356831876857,0.011354733220542984,22.51927465964187,372.41908000324815,143.43369971272526
Charleston,SC,2012-10-01,2012,4,290.0793031134054,792.8326987932941,99.7265,708.201,46.5124180846963,7.0,12.307946472823392,41.540269851995454,15.949982166728622,0.005648114024125919,22.651761293756998,369.652780712448,141.95652081824227
Charleston,SC,2013-01-01,2013,1,290.2672043878045,808.665154586876,99.736,711.85,46.47351829739411,6.7,12.062934607009904,40.968726358115894,16.097607501580388,0.004214371005127485,22.559527990447425,366.88648142164783,140.49448619793495
